open_time,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_buy_base,taker_buy_quote,ignore
1695762000000,1587.14000000,1588.96000000,1584.00000000,1588.82000000,4877.44040000,1695765599999,7741299.41874300,11908,2000.02080000,3174432.93970900,0
1695765600000,1588.81000000,1591.14000000,1587.78000000,1587.91000000,3346.24830000,1695769199999,5319413.43143500,10113,1491.44320000,2370803.48334700,0
1695769200000,1587.91000000,1595.67000000,1587.61000000,1594.01000000,5848.66690000,1695772799999,9314755.43730200,14283,3692.69730000,5880773.23043400,0
1695772800000,1594.02000000,1597.47000000,1592.39000000,1594.68000000,7074.86980000,1695776399999,11280973.52200300,13618,3752.36390000,5982806.32155700,0
1695776400000,1594.67000000,1595.15000000,1589.77000000,1592.71000000,3465.56410000,1695779999999,5517174.43492700,10361,1372.72320000,2185094.09818100,0
1695780000000,1592.72000000,1593.60000000,1589.65000000,1590.52000000,3684.05130000,1695783599999,5863273.98180600,9039,1358.70730000,2162539.29150500,0
1695783600000,1590.52000000,1597.97000000,1590.28000000,1595.74000000,3531.66160000,1695787199999,5630502.56855400,9771,1707.66290000,2722602.06617800,0
1695787200000,1595.74000000,1597.57000000,1592.35000000,1592.44000000,4050.43510000,1695790799999,6460655.24199700,10156,1438.62370000,2294958.92039500,0
1695790800000,1592.45000000,1592.99000000,1590.97000000,1592.59000000,3778.95000000,1695794399999,6015929.82902800,10012,1591.60270000,2533781.69976700,0
1695794400000,1592.59000000,1594.27000000,1591.41000000,1593.75000000,6835.02580000,1695797999999,10889213.17304800,12369,3754.99620000,5982412.92685900,0
1695798000000,1593.76000000,1594.32000000,1589.99000000,1592.47000000,6410.51150000,1695801599999,10204903.91717000,11074,2123.67570000,3380979.15162600,0
1695801600000,1592.47000000,1593.16000000,1590.24000000,1592.50000000,3637.32680000,1695805199999,5790424.72748900,10072,1805.23610000,2873802.48190000,0
1695805200000,1592.50000000,1613.98000000,1592.35000000,1612.36000000,32384.44550000,1695808799999,51994794.30000400,43589,16345.18400000,26234307.74655000,0
1695808800000,1612.36000000,1621.23000000,1610.47000000,1616.77000000,25486.26000000,1695812399999,41173033.61289600,38752,13647.18990000,22048180.20758300,0
1695812400000,1616.77000000,1634.10000000,1616.76000000,1629.64000000,32293.16140000,1695815999999,52497489.62733100,48465,16751.94810000,27232904.47606600,0
1695816000000,1629.63000000,1631.50000000,1622.10000000,1623.84000000,19191.81440000,1695819599999,31222895.80893200,31809,8419.02380000,13697019.16365300,0
1695819600000,1623.84000000,1628.39000000,1616.51000000,1618.80000000,14756.70560000,1695823199999,23952864.87361200,27794,6543.96020000,10623215.00180200,0
1695823200000,1618.79000000,1620.91000000,1592.56000000,1594.68000000,37063.45540000,1695826799999,59470569.81251700,54173,16249.90340000,26061561.43228300,0
1695826800000,1594.69000000,1603.12000000,1593.37000000,1601.63000000,12615.96930000,1695830399999,20187220.28097400,23357,6510.27920000,10415619.49656400,0
1695830400000,1601.64000000,1603.12000000,1598.00000000,1598.41000000,8370.03120000,1695833999999,13392156.61764900,17227,3844.95300000,6152874.68130200,0
1695834000000,1598.40000000,1599.86000000,1593.57000000,1597.04000000,7604.50440000,1695837599999,12145682.15032400,15720,3042.92780000,4859867.25721800,0
1695837600000,1597.05000000,1597.05000000,1583.50000000,1594.47000000,19266.16640000,1695841199999,30630467.83155900,27221,8542.00660000,13575284.24918400,0
1695841200000,1594.48000000,1600.00000000,1593.86000000,1597.67000000,6127.55110000,1695844799999,9784589.96868900,12513,3314.69980000,5293285.45909300,0
1695844800000,1597.68000000,1599.75000000,1593.28000000,1595.01000000,4385.07510000,1695848399999,6999109.77028000,10693,1724.97540000,2753022.17600400,0
1695848400000,1595.02000000,1595.98000000,1594.04000000,1595.81000000,4169.84240000,1695851999999,6650527.54877900,8580,2142.01950000,3416072.45262500,0
1695852000000,1595.81000000,1598.44000000,1595.42000000,1598.23000000,3416.42980000,1695855599999,5455294.74604400,9936,1879.46770000,3001035.15410600,0
1695855600000,1598.27000000,1599.52000000,1594.81000000,1598.64000000,4804.62480000,1695859199999,7673808.61444200,12188,2445.59460000,3905925.33177500,0
